time,open,high,low,close,tick_volume
2017-05-04,1507.8,1620.01,1478.0,1478.98,327437
2017-05-05,1468.57,1606.33,1441.95,1511.34,455031
2017-05-08,1524.92,1626.49,1522.27,1621.66,425728
2017-05-09,1621.74,1757.39,1611.99,1698.3,384940
2017-05-10,1698.99,1790.99,1665.46,1760.57,250110
2017-05-11,1759.58,1889.64,1742.03,1803.05,313474
2017-05-12,1803.08,1832.96,1647.01,1688.95,383888
2017-05-13,1688.95,1688.95,1688.95,1688.95,1
2017-05-15,1778.28,1782.02,1680.08,1696.42,396748
2017-05-16,1696.41,1746.78,1638.61,1723.28,367450
2017-05-17,1723.04,1834.5,1667.97,1780.88,531125
2017-05-18,1780.83,1874.55,1760.26,1865.8,342945
2017-05-19,1865.83,1949.97,1863.89,1932.09,301413
2017-05-20,1932.09,1932.09,1932.09,1932.09,1
2017-05-22,2181.36,2224.92,2093.69,2122.06,146631
2017-05-23,2121.71,2261.76,1997.3,2218.43,580242
2017-05-24,2216.99,2475.96,2214.53,2446.77,572357
2017-05-25,2447.28,2754.73,2263.26,2408.26,1257463
2017-05-26,2408.55,2593.96,2056.56,2278.52,1442531
2017-05-28,2278.52,2278.52,2278.52,2278.52,2
2017-05-29,2101.29,2324.49,2101.27,2315.6,505674
2017-05-30,2315.99,2345.07,2209.82,2272.56,610466
2017-05-31,2271.9,2328.99,2152.97,2287.36,649249
2017-06-01,2284.72,2451.28,2267.36,2401.09,559721
2017-06-02,2401.15,2449.97,2355.35,2434.67,385373
2017-06-03,2434.67,2434.67,2434.67,2434.67,3
2017-06-05,2504.84,2653.65,2496.01,2650.27,349395
2017-06-06,2650.29,2927.99,2640.63,2866.51,864727
2017-06-07,2865.96,2888.68,2726.4,2729.36,566686
2017-06-08,2731.72,2805.0,2608.63,2746.17,612965
2017-06-09,2746.19,2863.23,2746.18,2822.1,389266
2017-06-10,2822.1,2822.1,2822.1,2822.1,1
2017-06-12,2925.62,2974.99,2475.52,2610.59,914192
2017-06-13,2614.4,2778.07,2604.38,2690.39,721711
2017-06-14,2690.71,2795.5,2486.63,2536.05,825926
2017-06-15,2536.43,2539.96,2115.49,2344.22,1279030
2017-06-16,2344.25,2532.9,2302.61,2487.53,734533
2017-06-17,2487.53,2487.53,2487.53,2487.53,1
2017-06-19,2469.82,2590.73,2456.01,2574.09,530865
2017-06-20,2574.07,2776.68,2559.99,2764.71,551824
2017-06-21,2765.64,2783.98,2629.54,2674.25,749339
2017-06-22,2673.25,2734.98,2589.62,2684.21,705060
2017-06-23,2684.02,2739.58,2672.62,2716.53,406342
2017-06-24,2716.53,2716.53,2716.53,2716.53,1
2017-06-26,2488.86,2545.02,2312.05,2367.44,859455
2017-06-27,2359.92,2477.98,2286.43,2461.69,806283
2017-06-28,2459.63,2586.41,2427.01,2578.57,606758
2017-06-29,2576.74,2589.48,2497.74,2553.99,507001
2017-06-30,2551.13,2564.99,2499.49,2513.82,441041
2017-07-01,2513.82,2513.82,2513.82,2513.82,1
2017-07-03,2485.29,2588.05,2467.68,2551.59,449587
2017-07-04,2551.68,2634.26,2534.92,2565.59,420825
2017-07-05,2567.3,2615.51,2525.86,2600.23,307130
2017-07-06,2599.92,2617.5,2535.29,2593.98,268697
2017-07-07,2593.99,2606.99,2481.01,2513.59,382085
2017-07-08,2513.59,2513.59,2513.59,2513.59,3
2017-07-10,2525.07,2535.18,2344.5,2374.08,441083
2017-07-11,2374.12,2393.44,2239.71,2325.77,730730
2017-07-12,2325.78,2402.42,2234.76,2372.61,583429
2017-07-13,2373.78,2420.48,2308.47,2334.0,373654
2017-07-14,2333.49,2352.42,2143.73,2146.94,416212
2017-07-15,2146.94,2146.94,2146.94,2146.94,3
2017-07-17,1872.16,2176.73,1846.9,2161.86,705777
2017-07-18,2161.8,2386.76,2136.33,2347.12,797365
2017-07-19,2347.03,2397.51,2218.01,2254.03,741709
2017-07-20,2253.23,2726.0,2233.78,2726.0,816336
2017-07-21,2727.8,2931.35,2607.67,2631.57,1308918
2017-07-22,2631.57,2631.57,2631.57,2631.57,1
2017-07-24,2778.21,2795.0,2696.01,2752.88,519288
2017-07-25,2749.86,2770.43,2445.01,2478.86,886756
2017-07-26,2475.51,2603.21,2396.0,2495.9,1136876
2017-07-27,2496.28,2594.02,2445.7,2577.48,640675
2017-07-28,2576.13,2818.98,2574.22,2747.52,693299
2017-07-30,2747.52,2747.52,2747.52,2747.52,2
2017-07-31,2704.63,2879.69,2675.51,2879.69,555989
2017-08-01,2880.06,2924.06,2610.01,2730.5,984906
2017-08-02,2728.1,2755.3,2665.01,2680.98,576733
2017-08-03,2680.61,2801.94,2659.45,2777.01,274398
2017-08-04,2779.0,2872.77,2760.67,2832.56,418436
2017-08-05,2832.56,2832.56,2832.56,2832.56,4
2017-08-07,3247.46,3424.85,3181.5,3341.56,753268
2017-08-08,3340.87,3484.0,3307.0,3438.52,729368
2017-08-09,3438.53,3457.5,3186.0,3354.21,813064
2017-08-10,3353.5,3442.98,3288.5,3413.68,618795
2017-08-11,3418.56,3566.79,3389.52,3563.12,675589
2017-08-12,3563.12,3563.12,3563.12,3563.12,1
2017-08-14,3991.47,4322.95,3959.98,4251.7,1023812
2017-08-15,4252.72,4394.99,3803.16,4065.0,1518131
2017-08-16,4065.61,4354.9,3922.92,4335.39,1186373
2017-08-17,4337.49,4471.03,4163.76,4316.42,1318262
2017-08-18,4316.43,4360.73,3992.89,4002.11,1191107
2017-08-19,4002.11,4002.11,4002.11,4002.11,2
2017-08-21,4063.57,4106.97,3945.02,3990.68,920787
2017-08-22,3990.84,4133.21,3595.5,4065.53,1387357
2017-08-23,4065.59,4242.73,4007.1,4112.78,1288754
2017-08-24,4112.79,4240.62,4056.63,4221.08,950536
2017-08-25,4221.02,4443.92,4193.61,4317.22,919481
2017-08-26,4317.22,4317.22,4317.22,4317.22,1
2017-08-28,4342.91,4347.67,4163.5,4327.72,543629
2017-08-29,4327.76,4642.64,4327.76,4585.51,802131
2017-08-30,4589.51,4636.19,4472.03,4563.14,828397
2017-08-31,4563.17,4759.21,4547.48,4730.76,705509
2017-09-01,4730.77,4924.93,4665.1,4865.43,945941
2017-09-02,4865.42,4865.42,4865.42,4865.42,3
2017-09-04,4519.27,4618.71,4057.01,4263.21,1751510
2017-09-05,4251.85,4443.23,3995.94,4413.73,1894337
2017-09-06,4410.13,4642.8,4351.71,4546.41,1343515
2017-09-07,4546.26,4668.18,4469.38,4561.92,967195
2017-09-08,4561.75,4673.96,4139.24,4225.61,1287353
2017-09-09,4225.61,4225.61,4225.61,4225.61,2
2017-09-11,4253.44,4341.57,4091.01,4177.72,1251076
2017-09-12,4177.63,4369.38,4072.51,4168.76,1072276
2017-09-13,4167.01,4197.02,3714.8,3886.0,1531260
2017-09-14,3882.76,3942.48,3244.15,3380.22,1828002
2017-09-15,3386.28,3764.9,2966.0,3711.54,2745157
2017-09-16,3711.54,3711.54,3711.54,3711.54,1
2017-09-18,3686.69,4092.5,3638.81,3999.43,1324070
2017-09-19,3998.71,4115.11,3840.86,3891.04,1187778
2017-09-20,3904.83,4042.0,3813.07,3949.2,954312
2017-09-21,3947.94,3959.0,3565.68,3642.83,1081815
2017-09-22,3635.89,3754.35,3506.52,3605.05,1259806
2017-09-23,3605.05,3605.05,3605.05,3605.05,3
2017-09-25,3661.41,3959.32,3650.89,3920.3,846306
2017-09-26,3920.09,3961.98,3843.31,3899.06,684978
2017-09-27,3900.79,4180.51,3862.84,4144.85,824034
2017-09-28,4144.86,4262.41,4116.51,4159.09,756139
2017-09-29,4164.11,4219.42,4015.12,4171.1,881371
2017-09-30,4171.1,4171.1,4171.1,4171.1,1
2017-10-02,4307.98,4445.5,4298.18,4380.83,716227
2017-10-03,4378.79,4417.57,4211.83,4277.08,894884
2017-10-04,4276.19,4335.39,4162.58,4190.76,711695
2017-10-05,4190.9,4348.55,4130.47,4343.67,659609
2017-10-06,4343.66,4414.64,4271.7,4325.68,687950
2017-10-07,4325.68,4325.68,4325.68,4325.68,2
2017-10-09,4564.57,4855.61,4534.35,4827.02,926732
2017-10-10,4825.97,4902.47,4732.64,4856.16,838040
2017-10-11,4856.17,4862.39,4692.56,4816.52,902278
2017-10-12,4816.51,5380.0,4781.55,5296.72,1263264
2017-10-13,5297.71,5838.93,5258.39,5600.35,1850212
2017-10-14,5600.35,5600.35,5600.35,5600.35,1
2017-10-16,5495.49,5739.99,5477.67,5669.03,1167351
2017-10-17,5670.55,5798.67,5501.15,5563.04,1031202
2017-10-18,5563.75,5591.5,5097.0,5503.4,1306517
2017-10-19,5510.18,5727.5,5478.54,5689.89,1227985
2017-10-20,5697.03,6065.37,5582.61,5953.72,1178883
2017-10-21,5953.72,5953.72,5953.72,5953.72,1
2017-10-23,5850.83,6036.5,5616.38,5902.86,1448870
2017-10-24,5902.9,5926.88,5527.17,5587.42,1752800
2017-10-25,5575.59,5692.08,5358.53,5669.8,1515544
2017-10-26,5669.66,5980.06,5631.4,5837.78,1173764
2017-10-27,5840.96,5986.56,5673.51,5738.33,1357687
2017-10-28,5738.33,5738.33,5738.33,5738.33,2
2017-10-30,6177.82,6222.19,6016.76,6089.75,1393550
2017-10-31,6091.12,6410.1,6067.51,6357.25,1061708
2017-11-01,6357.28,6615.31,6334.42,6557.32,1152856
2017-11-02,6557.32,7345.55,6551.07,7034.1,2436333
2017-11-03,7034.1,7470.5,6915.32,7217.57,2076343
2017-11-04,7217.57,7217.57,7217.57,7217.57,1
2017-11-06,7217.57,7411.39,6925.06,7120.99,2351360
2017-11-07,7120.99,7234.2,6912.54,7057.14,1892429
2017-11-08,7057.14,7878.0,7031.73,7249.63,2245373
2017-11-09,7249.63,7485.6,7051.35,7114.98,2290283
2017-11-10,7114.98,7332.8,6419.45,6591.0,2368893
2017-11-11,6591.0,6591.0,6591.0,6591.0,1
2017-11-13,6591.0,6765.74,5636.84,6468.33,3287313
2017-11-14,6468.33,6738.38,6416.58,6593.71,2066558
2017-11-15,6593.71,7340.0,6531.46,7290.02,1915840
2017-11-16,7290.02,7884.95,7110.93,7876.44,2187927
2017-11-17,7876.44,7987.0,7522.82,7706.2,2427227
2017-11-18,7706.2,7706.2,7706.2,7706.2,1
2017-11-20,8010.42,8257.95,7890.01,8238.01,1125472
2017-11-21,8237.26,8344.41,7762.5,8120.83,1619090
2017-11-22,8120.81,8299.96,7925.59,8200.12,1544483
2017-11-23,8203.54,8273.99,8060.9,8151.41,1308696
2017-11-24,8151.41,8329.7,7866.49,8229.3,1623033
2017-11-25,8229.3,8229.3,8229.3,8229.3,1
2017-11-27,9213.85,9710.83,9178.94,9621.91,2123343
2017-11-28,9621.71,9955.67,9550.06,9928.15,1880670
2017-11-29,9928.13,11372.5,9235.0,10179.99,3775719
2017-11-30,10179.99,10661.12,8980.01,9680.83,6808556
2017-12-01,9655.83,10929.49,9351.18,10882.23,5051041
2017-12-03,10882.23,10882.23,10882.23,10882.23,1
2017-12-04,10885.24,11572.83,10505.96,11443.02,4621945
2017-12-05,11418.02,11829.98,11351.46,11741.85,3312770
2017-12-06,11716.85,13179.49,11615.52,13179.49,3777632
2017-12-07,13154.48,15973.49,13084.78,15645.51,8205487
2017-12-08,15610.51,16635.71,13686.71,15579.51,12437251
2017-12-09,15544.51,15579.51,15544.51,15579.51,2
2017-12-11,14097.5,17237.74,14095.0,16930.46,7852634
2017-12-12,16930.47,17397.51,15907.73,16999.49,8397476
2017-12-13,16999.49,17170.0,15467.7,16449.96,7527183
2017-12-14,16449.97,16795.0,15800.18,16277.18,8774750
2017-12-15,16242.18,17901.99,16181.86,17364.11,6739688
2017-12-16,17364.11,17364.11,17364.11,17364.11,1
2017-12-18,17329.11,19269.89,17329.11,18665.0,7599243
2017-12-19,18630.0,19083.01,16810.63,17053.79,7113599
2017-12-20,17053.79,17923.14,15789.31,16230.0,10533291
2017-12-21,16231.07,17260.0,14985.0,15695.11,10624720
2017-12-22,15695.11,15830.03,11139.93,14165.02,15189711
2017-12-26,13754.76,16419.42,13586.0,15841.02,8225552
2017-12-27,15841.03,16460.51,14464.0,15081.14,9134981
2017-12-28,15130.0,15463.2,13480.0,13890.0,10074958
2017-12-29,13881.0,15076.39,13846.82,14255.57,8177885
2017-12-30,14270.01,14639.36,12030.0,12958.12,11971627
2017-12-31,12958.13,14091.28,12958.13,13957.48,281171
2018-01-02,13480.75,16419.42,12890.58,14747.64,7146625
2018-01-03,14747.66,15375.0,14526.38,15007.0,6645256
2018-01-04,15007.05,15409.11,14171.0,14873.34,7531118
2018-01-05,14865.0,16887.97,14790.0,16682.0,6599034
2018-01-06,16682.0,17069.99,16200.0,16823.0,4761895
2018-01-07,16823.0,16946.99,16119.93,16127.9,235082
2018-01-08,16127.96,16480.0,13885.0,14918.37,6938579
2018-01-09,14962.3,15347.08,14112.22,14490.13,7479474
2018-01-10,14490.14,14679.99,13392.0,14491.0,7683484
2018-01-11,14471.36,14951.4,12819.05,13444.1,8783794
2018-01-12,13444.1,14130.0,12787.27,13743.0,6586500
2018-01-13,13743.0,14549.08,13548.64,14150.41,4139871
2018-01-14,14150.41,14150.41,13370.0,13370.01,227403
2018-01-15,13370.01,14362.01,13370.0,13919.58,3977738
2018-01-16,13919.58,13931.79,10395.0,10733.3,8998085
2018-01-17,10752.08,11771.49,9213.16,11335.01,9434761
2018-01-18,11335.01,12117.01,10673.0,11585.0,8346992
2018-01-19,11585.0,12030.0,11005.18,11330.0,6767444
2018-01-20,11330.01,13026.85,11230.0,12883.01,4914427
2018-01-21,12883.01,12915.53,12838.0,12844.84,20003
2018-01-22,11329.73,11881.0,10008.42,10330.0,6337721
2018-01-23,10330.0,11380.01,9907.54,10960.44,6999112
2018-01-24,10960.59,11479.99,10468.13,11213.84,5070615
2018-01-25,11213.84,11716.4,10849.09,11225.73,4706527
2018-01-26,11225.8,11610.0,10243.18,10898.0,4364150
2018-01-27,10898.0,11609.41,10760.18,11533.38,3774195
2018-01-28,11533.4,11969.1,11312.3,11771.51,4030329
2018-01-29,11771.51,11799.82,11008.01,11180.01,3211982
2018-01-30,11180.01,11202.8,9725.0,10062.0,4603720
2018-01-31,10062.0,10303.8,9491.01,9941.81,4979365
2018-02-01,9941.81,10159.99,8435.0,9066.59,4857561
2018-02-02,9070.0,9106.54,7605.26,8546.22,6454627
2018-02-03,8541.81,9463.31,8253.36,9125.85,3199601
2018-02-04,9125.91,9330.0,7805.0,8050.68,4491877
2018-02-05,8050.72,8379.9,6580.0,7072.0,6171176
2018-02-06,7072.01,8122.3,5900.72,7770.01,7875057
2018-02-07,7779.01,8628.93,7196.0,8060.0,6051092
2018-02-08,8060.0,8615.1,7523.27,8140.72,4486208
2018-02-09,8140.72,8740.0,7733.32,8520.21,3907244
2018-02-10,8520.21,9070.79,8150.71,8253.76,3671090
2018-02-11,8251.01,8569.09,7798.0,8273.03,3601963
2018-02-12,8273.03,8895.19,8006.0,8803.5,3429476
2018-02-13,8803.6,8972.9,8340.1,8522.38,3113839
2018-02-14,8522.39,9359.99,8441.38,9270.14,2735972
2018-02-15,9267.91,10211.93,9205.46,9848.25,3803386
2018-02-16,9848.27,10278.19,9687.32,10062.33,3146980
2018-02-17,10062.33,10852.58,10022.03,10843.0,2805707
2018-02-18,10843.0,11279.99,10142.73,10780.76,1884765
2018-02-19,10778.87,11238.0,10312.17,11044.02,3869867
2018-02-20,11044.02,11722.92,11020.0,11680.02,3327069
2018-02-21,11680.02,11759.99,10236.89,10282.57,4705920
2018-02-22,10282.57,10912.43,9711.2,9913.5,4073503
2018-02-23,9913.5,10381.31,9580.0,9900.64,3745587
2018-02-24,9900.64,10520.53,9352.0,9490.0,3282709
2018-02-25,9490.0,9859.97,9255.42,9578.12,3132036
2018-02-26,9578.12,10440.02,9356.34,10358.52,2828350
2018-02-27,10358.52,10830.0,10130.0,10724.6,2637647
2018-02-28,10724.6,11044.64,10343.49,10513.04,2997202
2018-03-01,10513.04,11063.0,10203.41,10909.91,2880045
2018-03-02,10912.47,11154.97,10754.1,11006.93,2897635
2018-03-03,11006.93,11481.0,10915.73,11263.04,2039154
2018-03-04,11263.14,11458.7,11035.99,11384.12,1948476
2018-03-05,11384.12,11667.57,11250.0,11538.85,1895941
2018-03-06,11538.53,11601.99,10542.84,10770.0,2482165
2018-03-07,10770.0,10890.0,9435.0,9921.5,3576546
2018-03-08,9921.5,10111.99,9058.95,9298.99,4174971
2018-03-09,9298.99,9387.55,8347.0,8961.78,5164962
2018-03-10,8961.78,9493.0,8748.13,8792.98,3136619
2018-03-11,8648.86,9721.93,8622.89,9630.0,1840312
2018-03-12,9630.0,9871.99,8728.0,8994.07,3853066
2018-03-13,8994.07,9462.12,8814.98,9040.33,4105361
2018-03-14,9040.33,9335.01,8181.14,8280.0,2947673
2018-03-15,8280.0,8403.69,7662.0,8230.01,3781994
2018-03-16,8230.0,8592.11,7894.09,8504.43,3250889
2018-03-18,7830.0,8069.75,7305.37,7640.62,3246755
2018-03-19,7640.62,8693.35,7630.0,8408.29,3605914
2018-03-20,8404.0,9030.0,8299.92,8894.65,2471012
2018-03-21,8894.66,9167.0,8734.83,8873.56,2084072
2018-03-22,8873.56,9076.79,8483.4,8579.0,2104669
2018-03-23,8579.0,8735.5,8253.2,8581.0,1553474
2018-03-24,8581.0,8998.7,8580.0,8894.8,1300430
2018-03-25,8894.8,8894.8,8341.0,8560.9,1434835
2018-03-26,8560.9,8614.8,7814.6,7851.0,1273120
2018-03-27,7853.1,8232.8,7687.9,7954.5,1913876
2018-03-28,7954.6,8081.6,7695.0,7862.5,1291780
2018-03-29,7862.5,7974.9,7075.0,7080.0,1343007
2018-03-30,7080.0,7289.0,6503.0,6807.7,2812897
2018-03-31,6807.7,7191.8,6752.1,6860.9,1436093
2018-04-01,6860.9,7005.0,6400.0,6853.6,1520878
2018-04-02,6853.6,7090.2,6725.8,6911.5,1294940
2018-04-03,6911.2,7479.0,6891.0,7376.0,1201289
2018-04-04,7376.0,7409.4,6695.9,6796.1,1289649
2018-04-05,6796.1,6881.5,6541.0,6719.5,1616114
2018-04-06,6719.5,6821.5,6480.0,6563.3,1194480
2018-04-07,6565.8,7049.0,6491.0,6975.3,763036
2018-04-08,6975.3,7084.8,6826.0,6925.4,678206
2018-04-09,6925.4,7155.1,6581.0,6636.0,929629
2018-04-10,6636.0,6840.0,6620.0,6811.2,563528
2018-04-11,6811.2,6942.5,6723.0,6856.3,402150
2018-04-12,6859.1,8049.0,6731.0,7700.9,1102995
2018-04-13,7700.9,8219.0,7683.0,7890.0,2060486
2018-04-16,8293.5,8404.0,7895.5,7983.0,1437128
2018-04-17,8011.0,8156.0,7809.0,7906.5,1530877
2018-04-18,7899.5,8221.0,7855.0,8182.0,1297935
2018-04-19,8184.5,8291.5,8086.5,8227.0,1552097
2018-04-20,8265.5,8550.0,8210.0,8516.5,1198673
2018-04-23,8902.5,8993.5,8755.5,8922.5,1215178
2018-04-24,8930.0,9459.0,8907.0,9446.5,1572763
2018-04-25,9447.5,9753.0,8762.0,9062.0,3230605
2018-04-26,9156.5,9164.5,8637.5,9101.5,2281549
2018-04-27,9093.5,9370.5,8948.5,8967.0,1666637
2018-04-30,9313.0,9439.0,9106.0,9271.5,1357026
2018-05-01,9211.0,9276.0,8817.0,9009.0,1514428
2018-05-02,9052.0,9179.5,8968.0,9162.5,1169915
2018-05-03,9221.5,9741.5,9150.0,9655.5,1447473
2018-05-04,9650.0,9798.0,9509.5,9684.0,1639639
2018-05-07,9527.5,9639.0,9172.0,9430.0,1609620
2018-05-08,9385.5,9455.0,9039.0,9152.0,1363178
2018-05-09,9193.0,9359.0,8966.0,9252.5,1234626
2018-05-10,9242.5,9382.5,9045.0,9097.0,1500178
2018-05-11,9096.0,9099.0,8368.0,8428.5,2001728
2018-05-14,8658.5,8880.0,8276.5,8837.5,2005028
2018-05-15,8736.0,8848.5,8422.0,8528.5,2071251
2018-05-16,8448.0,8545.5,8098.0,8285.5,1960590
2018-05-17,8289.5,8491.5,8096.5,8196.5,1443176
2018-05-18,8124.0,8269.5,7917.5,8222.0,1815826
2018-05-21,8547.0,8580.0,8299.0,8403.0,1279374
2018-05-22,8397.0,8419.0,8071.5,8105.5,1230890
2018-05-23,8088.5,8102.5,7425.0,7580.5,1737030
2018-05-24,7565.5,7722.5,7259.5,7549.5,1805133
2018-05-25,7543.5,7652.0,7320.5,7440.0,1817005
2018-05-28,7294.0,7433.5,7162.0,7217.0,1157429
2018-05-29,7197.5,7520.0,7050.0,7496.5,1229632
2018-05-30,7496.0,7552.5,7265.0,7336.0,1123555
2018-05-31,7330.5,7592.5,7301.5,7534.5,1102102
2018-06-01,7523.0,7604.0,7336.0,7433.0,1231139
2018-06-04,7704.5,7752.0,7441.5,7521.0,846186
2018-06-05,7512.0,7655.5,7351.5,7620.5,1117444
2018-06-06,7619.0,7675.5,7473.5,7617.0,869291
2018-06-07,7616.5,7741.5,7614.0,7652.5,988253
2018-06-08,7654.5,7689.0,7534.0,7639.0,532502
2018-06-11,6727.0,6832.5,6636.5,6755.5,1084632
2018-06-12,6759.5,6903.0,6430.5,6523.0,856124
2018-06-13,6502.5,6617.0,6101.0,6249.5,1347721
2018-06-14,6251.0,6701.0,6224.0,6644.5,1068961
2018-06-15,6640.0,6655.0,6432.0,6490.0,1077694
2018-06-18,6478.5,6786.0,6379.5,6724.0,672361
2018-06-19,6721.0,6828.5,6665.5,6688.0,520246
2018-06-20,6687.0,6809.0,6550.5,6748.0,617437
2018-06-21,6729.5,6784.0,6684.0,6716.0,472273
2018-06-22,6716.5,6748.0,5990.0,6058.5,1278329
2018-06-25,6166.0,6336.5,6074.5,6245.0,936473
2018-06-26,6252.0,6271.0,6124.0,6177.0,731234
2018-06-27,6180.5,6252.5,5984.5,6121.0,917715
2018-06-28,6115.5,6175.5,6021.0,6039.5,663881
2018-06-29,6036.5,6036.5,5779.5,5898.5,966095
2018-07-02,6327.0,6667.0,6267.5,6616.0,952203
2018-07-03,6619.5,6665.0,6531.5,6610.5,724203
2018-07-04,6578.5,6798.0,6408.0,6681.0,888445
2018-07-05,6674.0,6694.5,6444.0,6504.0,1335304
2018-07-06,6501.5,6636.0,6447.0,6559.5,943972
2018-07-09,6731.0,6754.0,6658.5,6692.0,755289
2018-07-10,6680.0,6807.5,6317.5,6384.5,1041570
2018-07-11,6387.5,6398.0,6265.5,6350.0,708384
2018-07-12,6368.0,6376.5,6127.5,6167.5,666858
2018-07-13,6169.0,6335.0,6066.5,6184.0,790591
2018-07-16,6368.5,6713.5,6326.5,6654.0,886081
2018-07-17,6645.5,7459.0,6637.0,7305.0,974018
2018-07-18,7305.0,7588.0,7241.0,7319.5,371815
2018-07-19,7329.0,7521.87,7185.0,7420.5,579247
2018-07-20,7420.5,7681.5,7280.0,7351.0,317443
2018-07-23,7351.0,7801.24,7341.5,7701.74,649380
2018-07-24,7714.0,8355.99,7595.0,8226.99,1479095
2018-07-25,8224.74,8479.99,8052.0,8185.5,1356061
2018-07-26,8227.74,8312.24,8103.24,8133.74,974565
2018-07-27,8083.49,8282.5,7797.99,8230.24,1486236
2018-07-30,8207.49,8282.74,7844.49,8144.99,1355200
2018-07-31,8138.99,8203.24,7643.5,7680.74,1252679
2018-08-01,7691.99,7763.99,7451.74,7474.24,1021566
2018-08-02,7491.74,7697.74,7426.0,7544.74,1020420
2018-08-03,7540.49,7565.49,7275.49,7380.99,1066763
2018-08-06,7054.49,7154.49,6865.49,6908.24,863361
2018-08-07,6905.49,7138.24,6831.49,6868.99,1025782
2018-08-08,6690.5,6786.99,6108.24,6306.99,1679839
2018-08-09,6314.49,6543.74,6179.24,6499.99,1133633
2018-08-10,6566.99,6609.99,6114.99,6179.24,1240887
2018-08-13,6325.29,6531.74,6141.24,6268.24,995623
2018-08-14,6255.49,6275.99,5860.74,6072.74,1470787
2018-08-15,6075.74,6620.74,6064.99,6365.24,1811355
2018-08-16,6349.74,6469.99,6198.24,6238.74,1539541
2018-08-17,6243.99,6550.24,6217.74,6467.74,1309490
2018-08-20,6507.0,6538.49,6374.74,6443.24,916413
2018-08-21,6436.99,6468.99,6217.24,6438.74,1115692
2018-08-22,6341.0,6864.49,6277.24,6324.24,1467926
2018-08-23,6365.24,6474.73,6237.74,6407.48,749511
2018-08-24,6455.98,6631.74,6435.24,6599.24,539018
2018-08-27,6669.74,6753.74,6638.49,6707.99,420254
2018-08-28,6701.24,7117.99,6700.49,7073.74,607261
2018-08-29,7078.49,7110.74,6886.24,7026.99,564473
2018-08-30,7024.24,7060.74,6781.75,6902.75,651705
2018-08-31,6913.25,7078.75,6871.25,7033.5,636683
2018-09-03,7277.75,7320.25,7178.75,7288.25,494623
2018-09-04,7288.25,7393.75,7221.0,7350.0,549283
2018-09-05,7347.75,7374.75,6840.25,6937.25,717253
2018-09-06,6926.25,6969.25,6211.75,6430.0,1280078
2018-09-07,6426.25,6516.75,6315.75,6435.25,869398
2018-09-10,6376.75,6377.75,6174.75,6286.5,875474
2018-09-11,6289.25,6395.75,6160.25,6241.25,760747
2018-09-12,6238.25,6340.5,6184.75,6293.0,757438
2018-09-13,6289.25,6520.25,6281.75,6455.0,859755
2018-09-14,6452.75,6571.5,6364.5,6519.5,914243
2018-09-17,6490.75,6520.25,6195.0,6205.25,694182
2018-09-18,6233.25,6369.75,6207.75,6304.5,625965
2018-09-19,6301.75,6511.25,6093.25,6407.25,737856
2018-09-20,6419.75,6433.25,6330.25,6362.75,508901
2018-09-21,6358.25,6955.25,6348.25,6706.0,1014584
2018-09-24,6660.72,6715.97,6566.23,6621.64,704180
2018-09-25,6620.39,6626.35,6319.86,6385.49,924439
2018-09-26,6382.49,6532.97,6359.99,6493.62,555938
2018-09-27,6492.12,6730.46,6423.26,6687.44,601269
2018-09-28,6700.19,6781.97,6511.81,6634.97,936690
2018-10-01,6561.08,6635.07,6478.98,6547.52,592661
2018-10-02,6546.52,6605.08,6443.87,6522.54,873957
2018-10-03,6527.49,6534.54,6396.07,6432.21,787676
2018-10-04,6428.97,6609.92,6406.21,6550.32,702942
2018-10-05,6547.07,6598.02,6521.47,6541.38,725415
2018-10-08,6530.98,6661.15,6527.23,6617.04,529216
2018-10-09,6618.79,6624.29,6548.54,6575.09,378672
2018-10-10,6567.84,6594.16,6447.3,6533.15,529851
2018-10-11,6524.65,6547.2,6051.97,6205.52,1528803
2018-10-12,6212.06,6242.03,6114.38,6217.05,814366
2018-10-15,6197.01,6783.64,6154.08,6402.11,1939376
2018-10-16,6418.16,6501.09,6383.21,6463.61,850644
2018-10-17,6453.85,6483.14,6400.68,6431.81,495010
2018-10-18,6428.77,6486.88,6342.29,6379.3,559608
2018-10-19,6381.23,6408.69,6351.09,6383.65,642658
2018-10-22,6431.4,6431.4,6378.0,6415.22,383799
2018-10-23,6413.64,6427.48,6361.87,6394.53,735663
2018-10-24,6411.23,6485.17,6390.05,6427.15,1179952
2018-10-25,6441.19,6534.68,6374.42,6394.83,730665
2018-10-26,6395.2,6465.62,6371.0,6397.54,230253
2018-10-29,6387.0,6428.54,6198.79,6237.35,411330
2018-10-30,6237.85,6284.3,6229.36,6260.25,363960
2018-10-31,6260.9,6346.2,6190.15,6299.74,414671
2018-11-01,6296.14,6343.35,6289.73,6336.83,455072
2018-11-02,6332.63,6375.1,6326.63,6349.97,363901
2018-11-05,6409.97,6438.47,6367.34,6396.34,297847
2018-11-06,6395.34,6449.81,6381.09,6416.64,352035
2018-11-07,6416.89,6543.41,6416.41,6500.91,427781
2018-11-08,6497.66,6509.62,6385.1,6417.41,401249
2018-11-09,6416.16,6423.17,6307.17,6324.95,432258
2018-11-12,6308.9,6393.7,6306.5,6315.31,617979
2018-11-13,6309.35,6334.46,6242.5,6275.83,624308
2018-11-14,6272.83,6290.21,5266.84,5529.3,1750419
